Delta_with_1_last_read_pattern,Delta_with_1_last_read_most_frequent_delta,Delta_with_1_last_read_mean_abs_delta,Delta_with_1_last_read_n_stride_changes,Delta_with_1_last_write_pattern,Delta_with_1_last_write_most_frequent_delta,Delta_with_1_last_write_mean_abs_delta,Delta_with_1_last_write_n_stride_changes,Delta_with_2_last_read_pattern,Delta_with_2_last_read_most_frequent_delta,Delta_with_2_last_read_mean_abs_delta,Delta_with_2_last_read_n_stride_changes,Delta_with_2_last_write_pattern,Delta_with_2_last_write_most_frequent_delta,Delta_with_2_last_write_mean_abs_delta,Delta_with_2_last_write_n_stride_changes,Delta_with_3_last_read_pattern,Delta_with_3_last_read_most_frequent_delta,Delta_with_3_last_read_mean_abs_delta,Delta_with_3_last_read_n_stride_changes,Delta_with_3_last_write_pattern,Delta_with_3_last_write_most_frequent_delta,Delta_with_3_last_write_mean_abs_delta,Delta_with_3_last_write_n_stride_changes,Delta_with_1_next_read_pattern,Delta_with_1_next_read_most_frequent_delta,Delta_with_1_next_read_mean_abs_delta,Delta_with_1_next_read_n_stride_changes,Delta_with_1_next_write_pattern,Delta_with_1_next_write_most_frequent_delta,Delta_with_1_next_write_mean_abs_delta,Delta_with_1_next_write_n_stride_changes,Delta_with_2_next_read_pattern,Delta_with_2_next_read_most_frequent_delta,Delta_with_2_next_read_mean_abs_delta,Delta_with_2_next_read_n_stride_changes,Delta_with_2_next_write_pattern,Delta_with_2_next_write_most_frequent_delta,Delta_with_2_next_write_mean_abs_delta,Delta_with_2_next_write_n_stride_changes,Delta_with_3_next_read_pattern,Delta_with_3_next_read_most_frequent_delta,Delta_with_3_next_read_mean_abs_delta,Delta_with_3_next_read_n_stride_changes,Delta_with_3_next_write_pattern,Delta_with_3_next_write_most_frequent_delta,Delta_with_3_next_write_mean_abs_delta,Delta_with_3_next_write_n_stride_changes,code_segment_transitions,n_reads,n_writes,dominant_type_subsequence,entropy_of_addresses,entropy_of_pc
"0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0",0,32.0,0,"-252.0,-252.0,0.0,0.0,0.0,256.0,-256.0,-256.0",0,159.0,2,"0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0",0,32.0,0,"-248.0,0.0,0.0,-252.0,-252.0,4.0,-252.0,0.0",0,126.0,2,"0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0",0,32.0,0,"0.0,0.0,-248.0,-248.0,0.0,256.0,0.0,0.0",0,94.0,1,"0.0,0.0,0.0,0.0,0.0,-256.0,0.0,0.0",0,32.0,0,"0.0,256.0,256.0,256.0,256.0,-256.0,0.0,260.0",256,192.5,2,"0.0,0.0,0.0,0.0,0.0,-256.0,0.0,0.0",0,32.0,0,"0.0,0.0,0.0,0.0,260.0,4.0,0.0,0.0",0,33.0,0,"0.0,0.0,0.0,0.0,0.0,-256.0,0.0,0.0",0,32.0,0,"260.0,260.0,260.0,0.0,0.0,8.0,264.0,264.0",260,164.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0",0,32.5,0,"0.0,0.0,0.0,260.0,-260.0,-260.0,0.0,0.0",0,97.5,1,"0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0",0,32.5,0,"0.0,-256.0,-256.0,4.0,-256.0,0.0,0.0,-260.0",0,129.0,2,"0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0",0,32.5,0,"-252.0,-252.0,0.0,260.0,0.0,0.0,-256.0,-256.0",0,159.5,2,"0.0,0.0,0.0,-260.0,0.0,0.0,0.0,0.0",0,32.5,0,"260.0,260.0,260.0,-260.0,0.0,264.0,264.0,264.0",260,229.0,2,"0.0,0.0,0.0,-260.0,0.0,0.0,0.0,0.0",0,32.5,0,"0.0,0.0,264.0,4.0,0.0,0.0,0.0,0.0",0,33.5,0,"0.0,0.0,0.0,-260.0,0.0,0.0,0.0,0.0",0,32.5,0,"264.0,0.0,0.0,8.0,268.0,268.0,268.0,0.0",0,134.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,264.0,0.0,0.0,0.0,0.0,0.0,268.0",0,66.5,0,"0.0,264.0,-264.0,-264.0,0.0,0.0,0.0,268.0",0,132.5,2,"0.0,264.0,0.0,0.0,0.0,0.0,0.0,268.0",0,66.5,0,"-260.0,4.0,-260.0,0.0,0.0,-264.0,-264.0,4.0",-260,132.0,3,"0.0,264.0,0.0,0.0,0.0,0.0,0.0,268.0",0,66.5,0,"0.0,264.0,0.0,0.0,-260.0,-260.0,0.0,268.0",0,131.5,2,"0.0,-264.0,0.0,0.0,0.0,0.0,0.0,-268.0",0,66.5,0,"264.0,-264.0,0.0,268.0,268.0,268.0,268.0,-268.0",268,233.5,3,"0.0,-264.0,0.0,0.0,0.0,0.0,0.0,-268.0",0,66.5,0,"268.0,4.0,0.0,0.0,0.0,0.0,272.0,4.0",0,68.5,0,"0.0,-264.0,0.0,0.0,0.0,0.0,0.0,-268.0",0,66.5,0,"0.0,8.0,272.0,272.0,272.0,0.0,0.0,8.0",0,104.0,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0",0,34.0,0,"-268.0,-268.0,0.0,0.0,0.0,272.0,-272.0,-272.0",0,169.0,2,"0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0",0,34.0,0,"-264.0,0.0,0.0,-268.0,-268.0,4.0,-268.0,0.0",0,134.0,2,"0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0",0,34.0,0,"0.0,0.0,-264.0,-264.0,0.0,272.0,0.0,0.0",0,100.0,1,"0.0,0.0,0.0,0.0,0.0,-272.0,0.0,0.0",0,34.0,0,"0.0,272.0,272.0,272.0,272.0,-272.0,0.0,276.0",272,204.5,2,"0.0,0.0,0.0,0.0,0.0,-272.0,0.0,0.0",0,34.0,0,"0.0,0.0,0.0,0.0,276.0,4.0,0.0,0.0",0,35.0,0,"0.0,0.0,0.0,0.0,0.0,-272.0,0.0,0.0",0,34.0,0,"276.0,276.0,276.0,0.0,0.0,8.0,280.0,280.0",276,174.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0",0,34.5,0,"0.0,0.0,0.0,276.0,-276.0,-276.0,0.0,0.0",0,103.5,1,"0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0",0,34.5,0,"0.0,-272.0,-272.0,4.0,-272.0,0.0,0.0,-276.0",0,137.0,2,"0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0",0,34.5,0,"-268.0,-268.0,0.0,276.0,0.0,0.0,-272.0,-272.0",0,169.5,2,"0.0,0.0,0.0,-276.0,0.0,0.0,0.0,0.0",0,34.5,0,"276.0,276.0,276.0,-276.0,0.0,280.0,280.0,280.0",276,243.0,2,"0.0,0.0,0.0,-276.0,0.0,0.0,0.0,0.0",0,34.5,0,"0.0,0.0,280.0,4.0,0.0,0.0,0.0,0.0",0,35.5,0,"0.0,0.0,0.0,-276.0,0.0,0.0,0.0,0.0",0,34.5,0,"280.0,0.0,0.0,8.0,284.0,284.0,284.0,0.0",0,142.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,280.0,0.0,0.0,0.0,0.0,0.0,284.0",0,70.5,0,"0.0,280.0,-280.0,-280.0,0.0,0.0,0.0,284.0",0,140.5,2,"0.0,280.0,0.0,0.0,0.0,0.0,0.0,284.0",0,70.5,0,"-276.0,4.0,-276.0,0.0,0.0,-280.0,-280.0,4.0",-276,140.0,3,"0.0,280.0,0.0,0.0,0.0,0.0,0.0,284.0",0,70.5,0,"0.0,280.0,0.0,0.0,-276.0,-276.0,0.0,284.0",0,139.5,2,"0.0,-280.0,0.0,0.0,0.0,0.0,0.0,-284.0",0,70.5,0,"280.0,-280.0,0.0,284.0,284.0,284.0,284.0,-284.0",284,247.5,3,"0.0,-280.0,0.0,0.0,0.0,0.0,0.0,-284.0",0,70.5,0,"284.0,4.0,0.0,0.0,0.0,0.0,288.0,4.0",0,72.5,0,"0.0,-280.0,0.0,0.0,0.0,0.0,0.0,-284.0",0,70.5,0,"0.0,8.0,288.0,288.0,288.0,0.0,0.0,8.0",0,110.0,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0",0,36.0,0,"-284.0,-284.0,0.0,0.0,0.0,288.0,-288.0,-288.0",0,179.0,2,"0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0",0,36.0,0,"-280.0,0.0,0.0,-284.0,-284.0,4.0,-284.0,0.0",0,142.0,2,"0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0",0,36.0,0,"0.0,0.0,-280.0,-280.0,0.0,288.0,0.0,0.0",0,106.0,1,"0.0,0.0,0.0,0.0,0.0,-288.0,0.0,0.0",0,36.0,0,"0.0,288.0,288.0,288.0,288.0,-288.0,0.0,292.0",288,216.5,2,"0.0,0.0,0.0,0.0,0.0,-288.0,0.0,0.0",0,36.0,0,"0.0,0.0,0.0,0.0,292.0,4.0,0.0,0.0",0,37.0,0,"0.0,0.0,0.0,0.0,0.0,-288.0,0.0,0.0",0,36.0,0,"292.0,292.0,292.0,0.0,0.0,8.0,296.0,296.0",292,184.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0",0,36.5,0,"0.0,0.0,0.0,292.0,-292.0,-292.0,0.0,0.0",0,109.5,1,"0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0",0,36.5,0,"0.0,-288.0,-288.0,4.0,-288.0,0.0,0.0,-292.0",0,145.0,2,"0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0",0,36.5,0,"-284.0,-284.0,0.0,292.0,0.0,0.0,-288.0,-288.0",0,179.5,2,"0.0,0.0,0.0,-292.0,0.0,0.0,0.0,0.0",0,36.5,0,"292.0,292.0,292.0,-292.0,0.0,296.0,296.0,296.0",292,257.0,2,"0.0,0.0,0.0,-292.0,0.0,0.0,0.0,0.0",0,36.5,0,"0.0,0.0,296.0,4.0,0.0,0.0,0.0,0.0",0,37.5,0,"0.0,0.0,0.0,-292.0,0.0,0.0,0.0,0.0",0,36.5,0,"296.0,0.0,0.0,8.0,300.0,300.0,300.0,0.0",0,150.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,296.0,0.0,0.0,0.0,0.0,0.0,300.0",0,74.5,0,"0.0,296.0,-296.0,-296.0,0.0,0.0,0.0,300.0",0,148.5,2,"0.0,296.0,0.0,0.0,0.0,0.0,0.0,300.0",0,74.5,0,"-292.0,4.0,-292.0,0.0,0.0,-296.0,-296.0,4.0",-292,148.0,3,"0.0,296.0,0.0,0.0,0.0,0.0,0.0,300.0",0,74.5,0,"0.0,296.0,0.0,0.0,-292.0,-292.0,0.0,300.0",0,147.5,2,"0.0,-296.0,0.0,0.0,0.0,0.0,0.0,-300.0",0,74.5,0,"296.0,-296.0,0.0,300.0,300.0,300.0,300.0,-300.0",300,261.5,3,"0.0,-296.0,0.0,0.0,0.0,0.0,0.0,-300.0",0,74.5,0,"300.0,4.0,0.0,0.0,0.0,0.0,304.0,4.0",0,76.5,0,"0.0,-296.0,0.0,0.0,0.0,0.0,0.0,-300.0",0,74.5,0,"0.0,8.0,304.0,304.0,304.0,0.0,0.0,8.0",0,116.0,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0",0,38.0,0,"-300.0,-300.0,0.0,0.0,0.0,304.0,-304.0,-304.0",0,189.0,2,"0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0",0,38.0,0,"-296.0,0.0,0.0,-300.0,-300.0,4.0,-300.0,0.0",0,150.0,2,"0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0",0,38.0,0,"0.0,0.0,-296.0,-296.0,0.0,304.0,0.0,0.0",0,112.0,1,"0.0,0.0,0.0,0.0,0.0,-304.0,0.0,0.0",0,38.0,0,"0.0,304.0,304.0,304.0,304.0,-304.0,0.0,308.0",304,228.5,2,"0.0,0.0,0.0,0.0,0.0,-304.0,0.0,0.0",0,38.0,0,"0.0,0.0,0.0,0.0,308.0,4.0,0.0,0.0",0,39.0,0,"0.0,0.0,0.0,0.0,0.0,-304.0,0.0,0.0",0,38.0,0,"308.0,308.0,308.0,0.0,0.0,8.0,312.0,312.0",308,194.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0",0,38.5,0,"0.0,0.0,0.0,308.0,-308.0,-308.0,0.0,0.0",0,115.5,1,"0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0",0,38.5,0,"0.0,-304.0,-304.0,4.0,-304.0,0.0,0.0,-308.0",0,153.0,2,"0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0",0,38.5,0,"-300.0,-300.0,0.0,308.0,0.0,0.0,-304.0,-304.0",0,189.5,2,"0.0,0.0,0.0,-308.0,0.0,0.0,0.0,0.0",0,38.5,0,"308.0,308.0,308.0,-308.0,0.0,312.0,312.0,312.0",308,271.0,2,"0.0,0.0,0.0,-308.0,0.0,0.0,0.0,0.0",0,38.5,0,"0.0,0.0,312.0,4.0,0.0,0.0,0.0,0.0",0,39.5,0,"0.0,0.0,0.0,-308.0,0.0,0.0,0.0,0.0",0,38.5,0,"312.0,0.0,0.0,8.0,316.0,316.0,316.0,0.0",0,158.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,312.0,0.0,0.0,0.0,0.0,0.0,316.0",0,78.5,0,"0.0,312.0,-312.0,-312.0,0.0,0.0,0.0,316.0",0,156.5,2,"0.0,312.0,0.0,0.0,0.0,0.0,0.0,316.0",0,78.5,0,"-308.0,4.0,-308.0,0.0,0.0,-312.0,-312.0,4.0",-308,156.0,3,"0.0,312.0,0.0,0.0,0.0,0.0,0.0,316.0",0,78.5,0,"0.0,312.0,0.0,0.0,-308.0,-308.0,0.0,316.0",0,155.5,2,"0.0,-312.0,0.0,0.0,0.0,0.0,0.0,-316.0",0,78.5,0,"312.0,-312.0,0.0,316.0,316.0,316.0,316.0,-316.0",316,275.5,3,"0.0,-312.0,0.0,0.0,0.0,0.0,0.0,-316.0",0,78.5,0,"316.0,4.0,0.0,0.0,0.0,0.0,320.0,4.0",0,80.5,0,"0.0,-312.0,0.0,0.0,0.0,0.0,0.0,-316.0",0,78.5,0,"0.0,8.0,320.0,320.0,320.0,0.0,0.0,8.0",0,122.0,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0",0,40.0,0,"-316.0,-316.0,0.0,0.0,0.0,320.0,-320.0,-320.0",0,199.0,2,"0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0",0,40.0,0,"-312.0,0.0,0.0,-316.0,-316.0,4.0,-316.0,0.0",0,158.0,2,"0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0",0,40.0,0,"0.0,0.0,-312.0,-312.0,0.0,320.0,0.0,0.0",0,118.0,1,"0.0,0.0,0.0,0.0,0.0,-320.0,0.0,0.0",0,40.0,0,"0.0,320.0,320.0,320.0,320.0,-320.0,0.0,324.0",320,240.5,2,"0.0,0.0,0.0,0.0,0.0,-320.0,0.0,0.0",0,40.0,0,"0.0,0.0,0.0,0.0,324.0,4.0,0.0,0.0",0,41.0,0,"0.0,0.0,0.0,0.0,0.0,-320.0,0.0,0.0",0,40.0,0,"324.0,324.0,324.0,0.0,0.0,8.0,328.0,328.0",324,204.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0",0,40.5,0,"0.0,0.0,0.0,324.0,-324.0,-324.0,0.0,0.0",0,121.5,1,"0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0",0,40.5,0,"0.0,-320.0,-320.0,4.0,-320.0,0.0,0.0,-324.0",0,161.0,2,"0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0",0,40.5,0,"-316.0,-316.0,0.0,324.0,0.0,0.0,-320.0,-320.0",0,199.5,2,"0.0,0.0,0.0,-324.0,0.0,0.0,0.0,0.0",0,40.5,0,"324.0,324.0,324.0,-324.0,0.0,328.0,328.0,328.0",324,285.0,2,"0.0,0.0,0.0,-324.0,0.0,0.0,0.0,0.0",0,40.5,0,"0.0,0.0,328.0,4.0,0.0,0.0,0.0,0.0",0,41.5,0,"0.0,0.0,0.0,-324.0,0.0,0.0,0.0,0.0",0,40.5,0,"328.0,0.0,0.0,8.0,332.0,332.0,332.0,0.0",0,166.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,328.0,0.0,0.0,0.0,0.0,0.0,332.0",0,82.5,0,"0.0,328.0,-328.0,-328.0,0.0,0.0,0.0,332.0",0,164.5,2,"0.0,328.0,0.0,0.0,0.0,0.0,0.0,332.0",0,82.5,0,"-324.0,4.0,-324.0,0.0,0.0,-328.0,-328.0,4.0",-324,164.0,3,"0.0,328.0,0.0,0.0,0.0,0.0,0.0,332.0",0,82.5,0,"0.0,328.0,0.0,0.0,-324.0,-324.0,0.0,332.0",0,163.5,2,"0.0,-328.0,0.0,0.0,0.0,0.0,0.0,-332.0",0,82.5,0,"328.0,-328.0,0.0,332.0,332.0,332.0,332.0,-332.0",332,289.5,3,"0.0,-328.0,0.0,0.0,0.0,0.0,0.0,-332.0",0,82.5,0,"332.0,4.0,0.0,0.0,0.0,0.0,336.0,4.0",0,84.5,0,"0.0,-328.0,0.0,0.0,0.0,0.0,0.0,-332.0",0,82.5,0,"0.0,8.0,336.0,336.0,336.0,0.0,0.0,8.0",0,128.0,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0",0,42.0,0,"-332.0,-332.0,0.0,0.0,0.0,336.0,-336.0,-336.0",0,209.0,2,"0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0",0,42.0,0,"-328.0,0.0,0.0,-332.0,-332.0,4.0,-332.0,0.0",0,166.0,2,"0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0",0,42.0,0,"0.0,0.0,-328.0,-328.0,0.0,336.0,0.0,0.0",0,124.0,1,"0.0,0.0,0.0,0.0,0.0,-336.0,0.0,0.0",0,42.0,0,"0.0,336.0,336.0,336.0,336.0,-336.0,0.0,340.0",336,252.5,2,"0.0,0.0,0.0,0.0,0.0,-336.0,0.0,0.0",0,42.0,0,"0.0,0.0,0.0,0.0,340.0,4.0,0.0,0.0",0,43.0,0,"0.0,0.0,0.0,0.0,0.0,-336.0,0.0,0.0",0,42.0,0,"340.0,340.0,340.0,0.0,0.0,8.0,344.0,344.0",340,214.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0",0,42.5,0,"0.0,0.0,0.0,340.0,-340.0,-340.0,0.0,0.0",0,127.5,1,"0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0",0,42.5,0,"0.0,-336.0,-336.0,4.0,-336.0,0.0,0.0,-340.0",0,169.0,2,"0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0",0,42.5,0,"-332.0,-332.0,0.0,340.0,0.0,0.0,-336.0,-336.0",0,209.5,2,"0.0,0.0,0.0,-340.0,0.0,0.0,0.0,0.0",0,42.5,0,"340.0,340.0,340.0,-340.0,0.0,344.0,344.0,344.0",340,299.0,2,"0.0,0.0,0.0,-340.0,0.0,0.0,0.0,0.0",0,42.5,0,"0.0,0.0,344.0,4.0,0.0,0.0,0.0,0.0",0,43.5,0,"0.0,0.0,0.0,-340.0,0.0,0.0,0.0,0.0",0,42.5,0,"344.0,0.0,0.0,8.0,348.0,348.0,348.0,0.0",0,174.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,344.0,0.0,0.0,0.0,0.0,0.0,348.0",0,86.5,0,"0.0,344.0,-344.0,-344.0,0.0,0.0,0.0,348.0",0,172.5,2,"0.0,344.0,0.0,0.0,0.0,0.0,0.0,348.0",0,86.5,0,"-340.0,4.0,-340.0,0.0,0.0,-344.0,-344.0,4.0",-340,172.0,3,"0.0,344.0,0.0,0.0,0.0,0.0,0.0,348.0",0,86.5,0,"0.0,344.0,0.0,0.0,-340.0,-340.0,0.0,348.0",0,171.5,2,"0.0,-344.0,0.0,0.0,0.0,0.0,0.0,-348.0",0,86.5,0,"344.0,-344.0,0.0,348.0,348.0,348.0,348.0,-348.0",348,303.5,3,"0.0,-344.0,0.0,0.0,0.0,0.0,0.0,-348.0",0,86.5,0,"348.0,4.0,0.0,0.0,0.0,0.0,352.0,4.0",0,88.5,0,"0.0,-344.0,0.0,0.0,0.0,0.0,0.0,-348.0",0,86.5,0,"0.0,8.0,352.0,352.0,352.0,0.0,0.0,8.0",0,134.0,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0",0,44.0,0,"-348.0,-348.0,0.0,0.0,0.0,352.0,-352.0,-352.0",0,219.0,2,"0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0",0,44.0,0,"-344.0,0.0,0.0,-348.0,-348.0,4.0,-348.0,0.0",0,174.0,2,"0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0",0,44.0,0,"0.0,0.0,-344.0,-344.0,0.0,352.0,0.0,0.0",0,130.0,1,"0.0,0.0,0.0,0.0,0.0,-352.0,0.0,0.0",0,44.0,0,"0.0,352.0,352.0,352.0,352.0,-352.0,0.0,356.0",352,264.5,2,"0.0,0.0,0.0,0.0,0.0,-352.0,0.0,0.0",0,44.0,0,"0.0,0.0,0.0,0.0,356.0,4.0,0.0,0.0",0,45.0,0,"0.0,0.0,0.0,0.0,0.0,-352.0,0.0,0.0",0,44.0,0,"356.0,356.0,356.0,0.0,0.0,8.0,360.0,360.0",356,224.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0",0,44.5,0,"0.0,0.0,0.0,356.0,-356.0,-356.0,0.0,0.0",0,133.5,1,"0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0",0,44.5,0,"0.0,-352.0,-352.0,4.0,-352.0,0.0,0.0,-356.0",0,177.0,2,"0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0",0,44.5,0,"-348.0,-348.0,0.0,356.0,0.0,0.0,-352.0,-352.0",0,219.5,2,"0.0,0.0,0.0,-356.0,0.0,0.0,0.0,0.0",0,44.5,0,"356.0,356.0,356.0,-356.0,0.0,360.0,360.0,360.0",356,313.0,2,"0.0,0.0,0.0,-356.0,0.0,0.0,0.0,0.0",0,44.5,0,"0.0,0.0,360.0,4.0,0.0,0.0,0.0,0.0",0,45.5,0,"0.0,0.0,0.0,-356.0,0.0,0.0,0.0,0.0",0,44.5,0,"360.0,0.0,0.0,8.0,364.0,364.0,364.0,0.0",0,182.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,360.0,0.0,0.0,0.0,0.0,0.0,364.0",0,90.5,0,"0.0,360.0,-360.0,-360.0,0.0,0.0,0.0,364.0",0,180.5,2,"0.0,360.0,0.0,0.0,0.0,0.0,0.0,364.0",0,90.5,0,"-356.0,4.0,-356.0,0.0,0.0,-360.0,-360.0,4.0",-356,180.0,3,"0.0,360.0,0.0,0.0,0.0,0.0,0.0,364.0",0,90.5,0,"0.0,360.0,0.0,0.0,-356.0,-356.0,0.0,364.0",0,179.5,2,"0.0,-360.0,0.0,0.0,0.0,0.0,0.0,-364.0",0,90.5,0,"360.0,-360.0,0.0,364.0,364.0,364.0,364.0,-364.0",364,317.5,3,"0.0,-360.0,0.0,0.0,0.0,0.0,0.0,-364.0",0,90.5,0,"364.0,4.0,0.0,0.0,0.0,0.0,368.0,4.0",0,92.5,0,"0.0,-360.0,0.0,0.0,0.0,0.0,0.0,-364.0",0,90.5,0,"0.0,8.0,368.0,368.0,368.0,0.0,0.0,8.0",0,140.0,0,0,5,3,R (5),1.061278124459133,2.25
"0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0",0,46.0,0,"-364.0,-364.0,0.0,0.0,0.0,368.0,-368.0,-368.0",0,229.0,2,"0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0",0,46.0,0,"-360.0,0.0,0.0,-364.0,-364.0,4.0,-364.0,0.0",0,182.0,2,"0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0",0,46.0,0,"0.0,0.0,-360.0,-360.0,0.0,368.0,0.0,0.0",0,136.0,1,"0.0,0.0,0.0,0.0,0.0,-368.0,0.0,0.0",0,46.0,0,"0.0,368.0,368.0,368.0,368.0,-368.0,0.0,372.0",368,276.5,2,"0.0,0.0,0.0,0.0,0.0,-368.0,0.0,0.0",0,46.0,0,"0.0,0.0,0.0,0.0,372.0,4.0,0.0,0.0",0,47.0,0,"0.0,0.0,0.0,0.0,0.0,-368.0,0.0,0.0",0,46.0,0,"372.0,372.0,372.0,0.0,0.0,8.0,376.0,376.0",372,234.5,0,0,5,3,R (5),0.5435644431995964,2.0
"0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0",0,46.5,0,"0.0,0.0,0.0,372.0,-372.0,-372.0,0.0,0.0",0,139.5,1,"0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0",0,46.5,0,"0.0,-368.0,-368.0,4.0,-368.0,0.0,0.0,-372.0",0,185.0,2,"0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0",0,46.5,0,"-364.0,-364.0,0.0,372.0,0.0,0.0,-368.0,-368.0",0,229.5,2,"0.0,0.0,0.0,-372.0,0.0,0.0,0.0,0.0",0,46.5,0,"372.0,372.0,372.0,-372.0,0.0,376.0,376.0,376.0",372,327.0,2,"0.0,0.0,0.0,-372.0,0.0,0.0,0.0,0.0",0,46.5,0,"0.0,0.0,376.0,4.0,0.0,0.0,0.0,0.0",0,47.5,0,"0.0,0.0,0.0,-372.0,0.0,0.0,0.0,0.0",0,46.5,0,"376.0,0.0,0.0,8.0,380.0,380.0,380.0,0.0",0,190.5,0,0,6,2,R (6),0.5435644431995964,2.25
"0.0,376.0,0.0,0.0,0.0,0.0,0.0,380.0",0,94.5,0,"0.0,376.0,-376.0,-376.0,0.0,0.0,0.0,380.0",0,188.5,2,"0.0,376.0,0.0,0.0,0.0,0.0,0.0,380.0",0,94.5,0,"-372.0,4.0,-372.0,0.0,0.0,-376.0,-376.0,4.0",-372,188.0,3,"0.0,376.0,0.0,0.0,0.0,0.0,0.0,380.0",0,94.5,0,"0.0,376.0,0.0,0.0,-372.0,-372.0,0.0,380.0",0,187.5,2,"0.0,-376.0,0.0,0.0,0.0,0.0,0.0,-380.0",0,94.5,0,"376.0,-376.0,0.0,380.0,380.0,380.0,380.0,-380.0",380,331.5,3,"0.0,-376.0,0.0,0.0,0.0,0.0,0.0,-380.0",0,94.5,0,"380.0,4.0,0.0,0.0,0.0,0.0,384.0,4.0",0,96.5,0,"0.0,-376.0,0.0,0.0,0.0,0.0,0.0,-380.0",0,94.5,0,"0.0,8.0,384.0,384.0,384.0,0.0,0.0,8.0",0,146.0,0,0,5,3,R (5),1.061278124459133,2.25
